suicides_no,year,country,sex,population,suicides/100k pop
2,2006,Serbia,M,398605,0.5
180,2007,Serbia,M,196533,91.59
368,2007,Serbia,M,779298,47.22
90,2007,Serbia,F,305647,29.45
272,2007,Serbia,M,1026072,26.51
169,2007,Serbia,F,910892,18.55
88,2007,Serbia,M,516639,17.03
60,2007,Serbia,M,483634,12.41
92,2007,Serbia,F,1051329,8.75
22,2007,Serbia,F,505537,4.35
12,2007,Serbia,F,463240,2.59
175,2008,Serbia,M,204761,85.47
296,2008,Serbia,M,787243,37.6
296,2008,Serbia,M,1009044,29.33
91,2008,Serbia,F,315905,28.81
95,2008,Serbia,M,519052,18.3
153,2008,Serbia,F,916599,16.69
105,2008,Serbia,F,1035157,10.14
41,2008,Serbia,M,474210,8.65
23,2008,Serbia,F,506464,4.54
14,2008,Serbia,F,453885,3.08
204,2009,Serbia,M,212060,96.2
341,2009,Serbia,M,795140,42.89
328,2009,Serbia,M,994315,32.99
92,2009,Serbia,F,324298,28.37
85,2009,Serbia,M,520754,16.32
145,2009,Serbia,F,923078,15.71
102,2009,Serbia,F,1020674,9.99
38,2009,Serbia,M,464633,8.18
29,2009,Serbia,F,507066,5.72
8,2009,Serbia,F,443784,1.8
1,2009,Serbia,M,391205,0.26
204,2010,Serbia,M,218129,93.52
341,2010,Serbia,M,802176,42.51
88,2010,Serbia,F,330923,26.59
252,2010,Serbia,M,982567,25.65
77,2010,Serbia,M,520649,14.79
128,2010,Serbia,F,929555,13.77
29,2010,Serbia,M,456237,6.36
64,2010,Serbia,F,1008522,6.35
18,2010,Serbia,F,505753,3.56
6,2010,Serbia,F,434665,1.38
211,2011,Serbia,M,215193,98.05
316,2011,Serbia,M,847315,37.29
95,2011,Serbia,F,333972,28.45
276,2011,Serbia,M,982723,28.09
77,2011,Serbia,M,501889,15.34
142,2011,Serbia,F,970364,14.63
77,2011,Serbia,F,1000759,7.69
28,2011,Serbia,M,439356,6.37
21,2011,Serbia,F,483724,4.34
11,2011,Serbia,F,416251,2.64
1,2011,Serbia,F,344544,0.29
1,2011,Serbia,M,363937,0.27
199,2012,Serbia,M,220812,90.12
342,2012,Serbia,M,850478,40.21
272,2012,Serbia,M,977855,27.82
85,2012,Serbia,F,338375,25.12
85,2012,Serbia,M,496790,17.11
128,2012,Serbia,F,970977,13.18
33,2012,Serbia,M,429268,7.69
72,2012,Serbia,F,993068,7.25
17,2012,Serbia,F,479177,3.55
9,2012,Serbia,F,408327,2.2
1,2012,Serbia,M,359823,0.28
185,2013,Serbia,M,222998,82.96
338,2013,Serbia,M,849852,39.77
275,2013,Serbia,M,974469,28.22
62,2013,Serbia,F,345109,17.97
73,2013,Serbia,M,493013,14.81
126,2013,Serbia,F,972962,12.95
82,2013,Serbia,F,987642,8.3
29,2013,Serbia,M,419407,6.91
24,2013,Serbia,F,474010,5.06
2,2013,Serbia,F,397223,0.5
1,2013,Serbia,M,358022,0.28
190,2014,Serbia,M,226079,84.04
343,2014,Serbia,M,851225,40.29
86,2014,Serbia,F,349278,24.62
219,2014,Serbia,M,971340,22.55
73,2014,Serbia,M,487583,14.97
103,2014,Serbia,F,974430,10.57
32,2014,Serbia,M,409374,7.82
63,2014,Serbia,F,982170,6.41
21,2014,Serbia,F,468482,4.48
4,2014,Serbia,F,387401,1.03
189,2015,Serbia,M,228745,82.62
286,2015,Serbia,M,852168,33.56
219,2015,Serbia,M,967544,22.63
77,2015,Serbia,F,351830,21.89
70,2015,Serbia,M,480793,14.56
98,2015,Serbia,F,976577,10.04
27,2015,Serbia,M,400082,6.75
65,2015,Serbia,F,975773,6.66
21,2015,Serbia,F,461733,4.55
7,2015,Serbia,F,378130,1.85
2,2015,Serbia,M,356525,0.56
1,2015,Serbia,F,336506,0.3
3,1985,Seychelles,M,4400,68.18
3,1985,Seychelles,M,7700,38.96
1,1985,Seychelles,M,2800,35.71
1,1985,Seychelles,F,7500,13.33
1,1986,Seychelles,M,4300,23.26
2,1987,Seychelles,M,4600,43.48
1,1987,Seychelles,M,5800,17.24
2,2001,Seychelles,M,7008,28.54
1,2001,Seychelles,M,3520,28.41
2,2001,Seychelles,M,9888,20.23
1,2001,Seychelles,F,9621,10.39
1,2002,Seychelles,M,953,104.93
2,2002,Seychelles,M,7309,27.36
1,2002,Seychelles,M,8158,12.26
1,2002,Seychelles,M,10446,9.57
1,2003,Seychelles,M,3425,29.2
3,2003,Seychelles,M,11050,27.15
2,2003,Seychelles,F,10925,18.31
1,2003,Seychelles,M,7606,13.15
1,2003,Seychelles,M,8201,12.19
3,2004,Seychelles,M,11676,25.69
2,2004,Seychelles,M,7889,25.35
1,2004,Seychelles,M,8174,12.23
1,2005,Seychelles,M,3501,28.56
2,2005,Seychelles,M,12304,16.25
1,2005,Seychelles,F,6977,14.33
1,2005,Seychelles,M,8093,12.36
2,2006,Seychelles,M,976,204.92
4,2006,Seychelles,M,12663,31.59
1,2006,Seychelles,M,3722,26.87
1,2006,Seychelles,M,8084,12.37
1,2007,Seychelles,M,1003,99.7
3,2007,Seychelles,M,13027,23.03
1,2007,Seychelles,F,7714,12.96
1,2007,Seychelles,M,8368,11.95
2,2008,Seychelles,M,13402,14.92
1,2008,Seychelles,M,8117,12.32
1,2008,Seychelles,M,8453,11.83
1,2009,Seychelles,M,4543,22.01
3,2009,Seychelles,M,13762,21.8
4,2010,Seychelles,M,14068,28.43
2,2010,Seychelles,M,8490,23.56
3,2011,Seychelles,M,13471,22.27
1,2011,Seychelles,M,6615,15.12
1,2011,Seychelles,M,7169,13.95
1,2012,Seychelles,M,5437,18.39
2,2012,Seychelles,M,13234,15.11
4,2013,Seychelles,M,5827,68.65
3,2013,Seychelles,M,7360,40.76
1,2013,Seychelles,M,6804,14.7
1,2013,Seychelles,M,13718,7.29
1,2014,Seychelles,M,6391,15.65
1,2014,Seychelles,F,7345,13.61
1,2014,Seychelles,M,14001,7.14
1,2014,Seychelles,F,14431,6.93
3,2015,Seychelles,M,14210,21.11
1,2015,Seychelles,F,5957,16.79
1,2015,Seychelles,M,6393,15.64
1,2015,Seychelles,M,6903,14.49
1,2015,Seychelles,M,7565,13.22
23,1985,Singapore,M,15900,144.65
19,1985,Singapore,F,24500,77.55
39,1985,Singapore,M,122400,31.86
25,1985,Singapore,F,125100,19.98
52,1985,Singapore,M,280500,18.54
49,1985,Singapore,M,292500,16.75
35,1985,Singapore,F,266700,13.12
27,1985,Singapore,M,268000,10.07
25,1985,Singapore,F,253400,9.87
27,1985,Singapore,F,285200,9.47
3,1985,Singapore,F,200400,1.5
30,1986,Singapore,F,26000,115.38
14,1986,Singapore,M,17200,81.4
44,1986,Singapore,M,125800,34.98
54,1986,Singapore,M,304500,17.73
46,1986,Singapore,M,288100,15.97
20,1986,Singapore,F,128500,15.56
35,1986,Singapore,F,273000,12.82
31,1986,Singapore,M,260000,11.92
34,1986,Singapore,F,297800,11.42
16,1986,Singapore,F,246400,6.49
2,1986,Singapore,M,213700,0.94
17,1987,Singapore,M,18300,92.9
16,1987,Singapore,F,27700,57.76
42,1987,Singapore,M,128900,32.58
29,1987,Singapore,F,132300,21.92
48,1987,Singapore,M,293500,16.35
43,1987,Singapore,M,318100,13.52
36,1987,Singapore,F,277400,12.98
33,1987,Singapore,F,311000,10.61
