suicides_no,year,country,sex,gdp_for_year,gdp_per_capita
2,2007,Maldives,M,"1,868,383,461",6115
1,2007,Maldives,F,"1,868,383,461",6115
1,2007,Maldives,F,"1,868,383,461",6115
1,2007,Maldives,M,"1,868,383,461",6115
1,2010,Maldives,M,"2,588,176,055",7806
1,2011,Maldives,M,"2,774,351,760",8135
1,2011,Maldives,M,"2,774,351,760",8135
1,1985,Malta,M,"1,117,835,286",3639
1,1985,Malta,M,"1,117,835,286",3639
1,1986,Malta,F,"1,435,079,200",4544
1,1987,Malta,M,"1,751,247,763",5517
3,1988,Malta,M,"2,019,474,244",6295
2,1988,Malta,M,"2,019,474,244",6295
3,1988,Malta,M,"2,019,474,244",6295
1,1988,Malta,F,"2,019,474,244",6295
5,1989,Malta,M,"2,118,574,772",6539
1,1989,Malta,M,"2,118,574,772",6539
4,1989,Malta,M,"2,118,574,772",6539
4,1989,Malta,M,"2,118,574,772",6539
4,1989,Malta,M,"2,118,574,772",6539
2,1989,Malta,F,"2,118,574,772",6539
3,1989,Malta,F,"2,118,574,772",6539
4,1990,Malta,M,"2,547,163,582",7780
2,1990,Malta,M,"2,547,163,582",7780
1,1990,Malta,M,"2,547,163,582",7780
1,1990,Malta,M,"2,547,163,582",7780
3,1991,Malta,M,"2,750,041,434",8313
3,1991,Malta,M,"2,750,041,434",8313
3,1991,Malta,M,"2,750,041,434",8313
1,1991,Malta,F,"2,750,041,434",8313
2,1992,Malta,M,"3,021,910,217",9040
4,1992,Malta,M,"3,021,910,217",9040
3,1992,Malta,M,"3,021,910,217",9040
3,1992,Malta,F,"3,021,910,217",9040
2,1992,Malta,M,"3,021,910,217",9040
3,1992,Malta,F,"3,021,910,217",9040
1,1992,Malta,M,"3,021,910,217",9040
4,1993,Malta,M,"2,709,178,327",8022
4,1993,Malta,F,"2,709,178,327",8022
2,1993,Malta,M,"2,709,178,327",8022
2,1993,Malta,F,"2,709,178,327",8022
2,1993,Malta,M,"2,709,178,327",8022
1,1993,Malta,F,"2,709,178,327",8022
1,1993,Malta,M,"2,709,178,327",8022
1,1994,Malta,M,"2,998,570,147",8775
1,1994,Malta,F,"2,998,570,147",8775
3,1994,Malta,M,"2,998,570,147",8775
3,1994,Malta,M,"2,998,570,147",8775
5,1994,Malta,M,"2,998,570,147",8775
2,1994,Malta,F,"2,998,570,147",8775
4,1995,Malta,M,"3,439,931,907",9974
4,1995,Malta,M,"3,439,931,907",9974
4,1995,Malta,F,"3,439,931,907",9974
2,1995,Malta,M,"3,439,931,907",9974
1,1995,Malta,F,"3,439,931,907",9974
1,1995,Malta,M,"3,439,931,907",9974
1,1995,Malta,F,"3,439,931,907",9974
1,1996,Malta,M,"3,570,271,558",10254
3,1996,Malta,M,"3,570,271,558",10254
3,1996,Malta,M,"3,570,271,558",10254
1,1996,Malta,F,"3,570,271,558",10254
1,1996,Malta,M,"3,570,271,558",10254
1,1996,Malta,M,"3,570,271,558",10254
2,1997,Malta,M,"3,705,372,039",10575
3,1997,Malta,M,"3,705,372,039",10575
2,1997,Malta,F,"3,705,372,039",10575
2,1997,Malta,M,"3,705,372,039",10575
4,1997,Malta,M,"3,705,372,039",10575
1,1997,Malta,F,"3,705,372,039",10575
1,1997,Malta,F,"3,705,372,039",10575
4,1998,Malta,M,"3,923,637,971",11103
6,1998,Malta,M,"3,923,637,971",11103
1,1998,Malta,M,"3,923,637,971",11103
1,1998,Malta,F,"3,923,637,971",11103
6,1999,Malta,M,"4,127,313,818",11607
11,1999,Malta,M,"4,127,313,818",11607
1,1999,Malta,M,"4,127,313,818",11607
3,1999,Malta,M,"4,127,313,818",11607
1,1999,Malta,F,"4,127,313,818",11607
2,1999,Malta,F,"4,127,313,818",11607
1,1999,Malta,F,"4,127,313,818",11607
1,1999,Malta,M,"4,127,313,818",11607
1,1999,Malta,F,"4,127,313,818",11607
2,2000,Malta,M,"4,306,192,436",11873
10,2000,Malta,M,"4,306,192,436",11873
2,2000,Malta,F,"4,306,192,436",11873
2,2000,Malta,M,"4,306,192,436",11873
2,2000,Malta,M,"4,306,192,436",11873
3,2000,Malta,F,"4,306,192,436",11873
1,2000,Malta,M,"4,306,192,436",11873
1,2000,Malta,F,"4,306,192,436",11873
7,2001,Malta,M,"4,331,870,648",11691
9,2001,Malta,M,"4,331,870,648",11691
4,2001,Malta,M,"4,331,870,648",11691
3,2001,Malta,M,"4,331,870,648",11691
1,2001,Malta,F,"4,331,870,648",11691
3,2001,Malta,F,"4,331,870,648",11691
1,2001,Malta,F,"4,331,870,648",11691
1,2001,Malta,F,"4,331,870,648",11691
1,2001,Malta,F,"4,331,870,648",11691
3,2002,Malta,M,"4,689,832,690",12524
3,2002,Malta,M,"4,689,832,690",12524
5,2002,Malta,M,"4,689,832,690",12524
1,2002,Malta,F,"4,689,832,690",12524
2,2002,Malta,F,"4,689,832,690",12524
3,2002,Malta,F,"4,689,832,690",12524
2,2002,Malta,F,"4,689,832,690",12524
2,2003,Malta,M,"5,456,583,589",14444
6,2003,Malta,M,"5,456,583,589",14444
4,2003,Malta,M,"5,456,583,589",14444
4,2003,Malta,M,"5,456,583,589",14444
1,2003,Malta,F,"5,456,583,589",14444
1,2003,Malta,M,"5,456,583,589",14444
1,2003,Malta,F,"5,456,583,589",14444
1,2003,Malta,F,"5,456,583,589",14444
2,2004,Malta,M,"6,062,780,269",15916
2,2004,Malta,F,"6,062,780,269",15916
4,2004,Malta,M,"6,062,780,269",15916
6,2004,Malta,M,"6,062,780,269",15916
4,2004,Malta,F,"6,062,780,269",15916
2,2004,Malta,F,"6,062,780,269",15916
2,2004,Malta,M,"6,062,780,269",15916
2,2004,Malta,F,"6,062,780,269",15916
3,2005,Malta,M,"6,394,851,387",16648
8,2005,Malta,M,"6,394,851,387",16648
4,2005,Malta,M,"6,394,851,387",16648
2,2005,Malta,F,"6,394,851,387",16648
1,2005,Malta,M,"6,394,851,387",16648
1,2005,Malta,F,"6,394,851,387",16648
3,2006,Malta,M,"6,757,119,558",17504
8,2006,Malta,M,"6,757,119,558",17504
3,2006,Malta,M,"6,757,119,558",17504
3,2006,Malta,M,"6,757,119,558",17504
4,2006,Malta,M,"6,757,119,558",17504
3,2006,Malta,F,"6,757,119,558",17504
2,2006,Malta,F,"6,757,119,558",17504
12,2007,Malta,M,"7,880,509,171",20333
5,2007,Malta,M,"7,880,509,171",20333
5,2007,Malta,M,"7,880,509,171",20333
1,2007,Malta,M,"7,880,509,171",20333
2,2007,Malta,M,"7,880,509,171",20333
1,2007,Malta,F,"7,880,509,171",20333
1,2008,Malta,M,"8,977,149,553",23007
4,2008,Malta,M,"8,977,149,553",23007
5,2008,Malta,M,"8,977,149,553",23007
2,2008,Malta,F,"8,977,149,553",23007
1,2008,Malta,M,"8,977,149,553",23007
1,2008,Malta,M,"8,977,149,553",23007
9,2009,Malta,M,"8,528,202,278",21695
2,2009,Malta,M,"8,528,202,278",21695
9,2009,Malta,M,"8,528,202,278",21695
10,2009,Malta,M,"8,528,202,278",21695
3,2009,Malta,M,"8,528,202,278",21695
2,2009,Malta,F,"8,528,202,278",21695
1,2009,Malta,F,"8,528,202,278",21695
17,2010,Malta,M,"8,741,059,603",22132
2,2010,Malta,M,"8,741,059,603",22132
3,2010,Malta,M,"8,741,059,603",22132
3,2010,Malta,M,"8,741,059,603",22132
4,2010,Malta,M,"8,741,059,603",22132
2,2010,Malta,F,"8,741,059,603",22132
9,2011,Malta,M,"9,507,645,260",23984
4,2011,Malta,M,"9,507,645,260",23984
3,2011,Malta,M,"9,507,645,260",23984
4,2011,Malta,M,"9,507,645,260",23984
8,2012,Malta,M,"9,209,559,296",23074
6,2012,Malta,M,"9,209,559,296",23074
3,2012,Malta,M,"9,209,559,296",23074
1,2012,Malta,M,"9,209,559,296",23074
4,2012,Malta,F,"9,209,559,296",23074
2,2012,Malta,F,"9,209,559,296",23074
1,2012,Malta,M,"9,209,559,296",23074
11,2013,Malta,M,"10,145,114,180",25191
1,2013,Malta,M,"10,145,114,180",25191
4,2013,Malta,M,"10,145,114,180",25191
2,2013,Malta,M,"10,145,114,180",25191
2,2013,Malta,M,"10,145,114,180",25191
1,2013,Malta,M,"10,145,114,180",25191
1,2013,Malta,F,"10,145,114,180",25191
5,2014,Malta,M,"11,234,045,376",27634
13,2014,Malta,M,"11,234,045,376",27634
5,2014,Malta,M,"11,234,045,376",27634
2,2014,Malta,M,"11,234,045,376",27634
2,2014,Malta,M,"11,234,045,376",27634
1,2014,Malta,F,"11,234,045,376",27634
1,2014,Malta,F,"11,234,045,376",27634
1,2014,Malta,F,"11,234,045,376",27634
1,2014,Malta,F,"11,234,045,376",27634
1,2014,Malta,F,"11,234,045,376",27634
8,2015,Malta,M,"10,574,026,838",25750
9,2015,Malta,M,"10,574,026,838",25750
8,2015,Malta,M,"10,574,026,838",25750
2,2015,Malta,M,"10,574,026,838",25750
3,2015,Malta,F,"10,574,026,838",25750
1,2015,Malta,F,"10,574,026,838",25750
2,2015,Malta,F,"10,574,026,838",25750
1,2015,Malta,F,"10,574,026,838",25750
2,1985,Mauritius,F,"1,080,642,033",1223
19,1985,Mauritius,M,"1,080,642,033",1223
18,1985,Mauritius,M,"1,080,642,033",1223
9,1985,Mauritius,M,"1,080,642,033",1223
21,1985,Mauritius,M,"1,080,642,033",1223
18,1985,Mauritius,F,"1,080,642,033",1223
4,1985,Mauritius,F,"1,080,642,033",1223
6,1985,Mauritius,F,"1,080,642,033",1223
6,1985,Mauritius,F,"1,080,642,033",1223
1,1985,Mauritius,M,"1,080,642,033",1223
7,1986,Mauritius,M,"1,469,046,115",1636
7,1986,Mauritius,M,"1,469,046,115",1636
6,1986,Mauritius,F,"1,469,046,115",1636
5,1986,Mauritius,M,"1,469,046,115",1636
2,1986,Mauritius,F,"1,469,046,115",1636
1,1986,Mauritius,M,"1,469,046,115",1636
36,1987,Mauritius,M,"1,888,754,655",2073
28,1987,Mauritius,F,"1,888,754,655",2073
21,1987,Mauritius,M,"1,888,754,655",2073
24,1987,Mauritius,M,"1,888,754,655",2073
2,1987,Mauritius,F,"1,888,754,655",2073
6,1987,Mauritius,M,"1,888,754,655",2073
10,1987,Mauritius,F,"1,888,754,655",2073
3,1987,Mauritius,F,"1,888,754,655",2073
6,1987,Mauritius,F,"1,888,754,655",2073
4,1987,Mauritius,F,"1,888,754,655",2073
3,1988,Mauritius,M,"2,143,484,488",2317
44,1988,Mauritius,M,"2,143,484,488",2317
14,1988,Mauritius,M,"2,143,484,488",2317
28,1988,Mauritius,M,"2,143,484,488",2317
21,1988,Mauritius,F,"2,143,484,488",2317
21,1988,Mauritius,M,"2,143,484,488",2317
19,1988,Mauritius,F,"2,143,484,488",2317
11,1988,Mauritius,F,"2,143,484,488",2317
3,1988,Mauritius,F,"2,143,484,488",2317
2,1988,Mauritius,F,"2,143,484,488",2317
1,1988,Mauritius,M,"2,143,484,488",2317
41,1989,Mauritius,M,"2,191,096,860",2349
2,1989,Mauritius,M,"2,191,096,860",2349
37,1989,Mauritius,M,"2,191,096,860",2349
2,1989,Mauritius,F,"2,191,096,860",2349
19,1989,Mauritius,M,"2,191,096,860",2349
8,1989,Mauritius,M,"2,191,096,860",2349
11,1989,Mauritius,F,"2,191,096,860",2349
5,1989,Mauritius,F,"2,191,096,860",2349
9,1989,Mauritius,F,"2,191,096,860",2349
5,1989,Mauritius,F,"2,191,096,860",2349
5,1989,Mauritius,F,"2,191,096,860",2349
33,1990,Mauritius,M,"2,653,480,001",2820
13,1990,Mauritius,M,"2,653,480,001",2820
26,1990,Mauritius,M,"2,653,480,001",2820
23,1990,Mauritius,F,"2,653,480,001",2820
18,1990,Mauritius,F,"2,653,480,001",2820
18,1990,Mauritius,M,"2,653,480,001",2820
4,1990,Mauritius,F,"2,653,480,001",2820
8,1990,Mauritius,F,"2,653,480,001",2820
3,1990,Mauritius,F,"2,653,480,001",2820
1,1990,Mauritius,M,"2,653,480,001",2820
3,1991,Mauritius,M,"2,856,890,681",3045
37,1991,Mauritius,M,"2,856,890,681",3045
12,1991,Mauritius,M,"2,856,890,681",3045
27,1991,Mauritius,M,"2,856,890,681",3045
15,1991,Mauritius,F,"2,856,890,681",3045
15,1991,Mauritius,M,"2,856,890,681",3045
11,1991,Mauritius,F,"2,856,890,681",3045
5,1991,Mauritius,F,"2,856,890,681",3045
9,1991,Mauritius,F,"2,856,890,681",3045
3,1991,Mauritius,F,"2,856,890,681",3045
3,1992,Mauritius,M,"3,224,267,548",3400
47,1992,Mauritius,M,"3,224,267,548",3400
24,1992,Mauritius,M,"3,224,267,548",3400
17,1992,Mauritius,M,"3,224,267,548",3400
8,1992,Mauritius,M,"3,224,267,548",3400
13,1992,Mauritius,F,"3,224,267,548",3400
14,1992,Mauritius,F,"3,224,267,548",3400
11,1992,Mauritius,F,"3,224,267,548",3400
1,1992,Mauritius,F,"3,224,267,548",3400
3,1992,Mauritius,F,"3,224,267,548",3400
4,1992,Mauritius,F,"3,224,267,548",3400
1,1992,Mauritius,M,"3,224,267,548",3400
2,1993,Mauritius,M,"3,263,368,410",3405
30,1993,Mauritius,M,"3,263,368,410",3405
33,1993,Mauritius,M,"3,263,368,410",3405
13,1993,Mauritius,M,"3,263,368,410",3405
16,1993,Mauritius,F,"3,263,368,410",3405
16,1993,Mauritius,F,"3,263,368,410",3405
13,1993,Mauritius,M,"3,263,368,410",3405
8,1993,Mauritius,F,"3,263,368,410",3405
3,1993,Mauritius,F,"3,263,368,410",3405
2,1993,Mauritius,F,"3,263,368,410",3405
2,1993,Mauritius,M,"3,263,368,410",3405
41,1994,Mauritius,M,"3,558,137,040",3658
25,1994,Mauritius,M,"3,558,137,040",3658
12,1994,Mauritius,M,"3,558,137,040",3658
28,1994,Mauritius,M,"3,558,137,040",3658
1,1994,Mauritius,M,"3,558,137,040",3658
9,1994,Mauritius,F,"3,558,137,040",3658
8,1994,Mauritius,F,"3,558,137,040",3658
1,1994,Mauritius,F,"3,558,137,040",3658
3,1994,Mauritius,F,"3,558,137,040",3658
1,1994,Mauritius,F,"3,558,137,040",3658
49,1995,Mauritius,M,"4,040,345,933",4115
34,1995,Mauritius,M,"4,040,345,933",4115
2,1995,Mauritius,M,"4,040,345,933",4115
13,1995,Mauritius,M,"4,040,345,933",4115
16,1995,Mauritius,M,"4,040,345,933",4115
11,1995,Mauritius,F,"4,040,345,933",4115
6,1995,Mauritius,F,"4,040,345,933",4115
1,1995,Mauritius,F,"4,040,345,933",4115
8,1995,Mauritius,F,"4,040,345,933",4115
4,1995,Mauritius,F,"4,040,345,933",4115
2,1995,Mauritius,F,"4,040,345,933",4115
1,1995,Mauritius,M,"4,040,345,933",4115
33,1996,Mauritius,M,"4,421,943,910",4444
16,1996,Mauritius,M,"4,421,943,910",4444
41,1996,Mauritius,M,"4,421,943,910",4444
27,1996,Mauritius,M,"4,421,943,910",4444
12,1996,Mauritius,F,"4,421,943,910",4444
6,1996,Mauritius,F,"4,421,943,910",4444
8,1996,Mauritius,F,"4,421,943,910",4444
1,1996,Mauritius,F,"4,421,943,910",4444
7,1996,Mauritius,F,"4,421,943,910",4444
2,1996,Mauritius,F,"4,421,943,910",4444
40,1997,Mauritius,M,"4,187,367,602",4139
27,1997,Mauritius,M,"4,187,367,602",4139
2,1997,Mauritius,M,"4,187,367,602",4139
11,1997,Mauritius,M,"4,187,367,602",4139
21,1997,Mauritius,M,"4,187,367,602",4139
6,1997,Mauritius,F,"4,187,367,602",4139
3,1997,Mauritius,F,"4,187,367,602",4139
4,1997,Mauritius,F,"4,187,367,602",4139
6,1997,Mauritius,F,"4,187,367,602",4139
1,1997,Mauritius,F,"4,187,367,602",4139
1,1997,Mauritius,M,"4,187,367,602",4139
35,1998,Mauritius,M,"4,169,664,285",4063
46,1998,Mauritius,M,"4,169,664,285",4063
11,1998,Mauritius,M,"4,169,664,285",4063
20,1998,Mauritius,M,"4,169,664,285",4063
16,1998,Mauritius,F,"4,169,664,285",4063
15,1998,Mauritius,F,"4,169,664,285",4063
1,1998,Mauritius,F,"4,169,664,285",4063
8,1998,Mauritius,F,"4,169,664,285",4063
2,1998,Mauritius,M,"4,169,664,285",4063
1,1998,Mauritius,F,"4,169,664,285",4063
41,1999,Mauritius,M,"4,291,172,816",4117
57,1999,Mauritius,M,"4,291,172,816",4117
3,1999,Mauritius,M,"4,291,172,816",4117
17,1999,Mauritius,F,"4,291,172,816",4117
18,1999,Mauritius,F,"4,291,172,816",4117
13,1999,Mauritius,M,"4,291,172,816",4117
17,1999,Mauritius,F,"4,291,172,816",4117
5,1999,Mauritius,M,"4,291,172,816",4117
2,1999,Mauritius,F,"4,291,172,816",4117
1,1999,Mauritius,M,"4,291,172,816",4117
28,2000,Mauritius,M,"4,582,555,125",4339
40,2000,Mauritius,M,"4,582,555,125",4339
25,2000,Mauritius,M,"4,582,555,125",4339
13,2000,Mauritius,M,"4,582,555,125",4339
11,2000,Mauritius,F,"4,582,555,125",4339
1,2000,Mauritius,M,"4,582,555,125",4339
9,2000,Mauritius,F,"4,582,555,125",4339
9,2000,Mauritius,F,"4,582,555,125",4339
1,2000,Mauritius,F,"4,582,555,125",4339
21,2001,Mauritius,M,"4,536,538,211",4244
12,2001,Mauritius,M,"4,536,538,211",4244
33,2001,Mauritius,M,"4,536,538,211",4244
13,2001,Mauritius,F,"4,536,538,211",4244
1,2001,Mauritius,M,"4,536,538,211",4244
13,2001,Mauritius,F,"4,536,538,211",4244
8,2001,Mauritius,M,"4,536,538,211",4244
4,2001,Mauritius,F,"4,536,538,211",4244
1,2001,Mauritius,F,"4,536,538,211",4244
5,2001,Mauritius,F,"4,536,538,211",4244
1,2001,Mauritius,F,"4,536,538,211",4244
1,2001,Mauritius,M,"4,536,538,211",4244
28,2002,Mauritius,M,"4,767,303,154",4415
43,2002,Mauritius,M,"4,767,303,154",4415
13,2002,Mauritius,M,"4,767,303,154",4415
17,2002,Mauritius,M,"4,767,303,154",4415
11,2002,Mauritius,F,"4,767,303,154",4415
1,2002,Mauritius,M,"4,767,303,154",4415
6,2002,Mauritius,F,"4,767,303,154",4415
9,2002,Mauritius,F,"4,767,303,154",4415
3,2002,Mauritius,F,"4,767,303,154",4415
20,2003,Mauritius,M,"5,609,831,328",5136
12,2003,Mauritius,M,"5,609,831,328",5136
24,2003,Mauritius,M,"5,609,831,328",5136
1,2003,Mauritius,M,"5,609,831,328",5136
8,2003,Mauritius,F,"5,609,831,328",5136
6,2003,Mauritius,M,"5,609,831,328",5136
5,2003,Mauritius,F,"5,609,831,328",5136
8,2003,Mauritius,F,"5,609,831,328",5136
3,2003,Mauritius,F,"5,609,831,328",5136
1,2003,Mauritius,M,"5,609,831,328",5136
22,2004,Mauritius,M,"6,385,695,187",5789
34,2004,Mauritius,M,"6,385,695,187",5789
2,2004,Mauritius,M,"6,385,695,187",5789
11,2004,Mauritius,M,"6,385,695,187",5789
6,2004,Mauritius,M,"6,385,695,187",5789
6,2004,Mauritius,F,"6,385,695,187",5789
5,2004,Mauritius,F,"6,385,695,187",5789
8,2004,Mauritius,F,"6,385,695,187",5789
3,2004,Mauritius,F,"6,385,695,187",5789
39,2005,Mauritius,M,"6,283,803,256",5641
18,2005,Mauritius,M,"6,283,803,256",5641
11,2005,Mauritius,M,"6,283,803,256",5641
9,2005,Mauritius,M,"6,283,803,256",5641
1,2005,Mauritius,M,"6,283,803,256",5641
5,2005,Mauritius,F,"6,283,803,256",5641
5,2005,Mauritius,F,"6,283,803,256",5641
1,2005,Mauritius,F,"6,283,803,256",5641
5,2005,Mauritius,F,"6,283,803,256",5641
7,2005,Mauritius,F,"6,283,803,256",5641
1,2005,Mauritius,M,"6,283,803,256",5641
6,2006,Mauritius,M,"7,028,803,366",6246
37,2006,Mauritius,M,"7,028,803,366",6246
19,2006,Mauritius,M,"7,028,803,366",6246
17,2006,Mauritius,M,"7,028,803,366",6246
3,2006,Mauritius,F,"7,028,803,366",6246
10,2006,Mauritius,M,"7,028,803,366",6246
9,2006,Mauritius,F,"7,028,803,366",6246
5,2006,Mauritius,F,"7,028,803,366",6246
8,2006,Mauritius,F,"7,028,803,366",6246
3,2006,Mauritius,F,"7,028,803,366",6246
1,2006,Mauritius,F,"7,028,803,366",6246
4,2007,Mauritius,M,"8,150,138,757",7179
30,2007,Mauritius,M,"8,150,138,757",7179
38,2007,Mauritius,M,"8,150,138,757",7179
16,2007,Mauritius,M,"8,150,138,757",7179
9,2007,Mauritius,M,"8,150,138,757",7179
11,2007,Mauritius,F,"8,150,138,757",7179
7,2007,Mauritius,F,"8,150,138,757",7179
9,2007,Mauritius,F,"8,150,138,757",7179
2,2007,Mauritius,F,"8,150,138,757",7179
1,2007,Mauritius,F,"8,150,138,757",7179
17,2008,Mauritius,M,"9,990,370,016",8716
21,2008,Mauritius,M,"9,990,370,016",8716
23,2008,Mauritius,M,"9,990,370,016",8716
11,2008,Mauritius,M,"9,990,370,016",8716
3,2008,Mauritius,F,"9,990,370,016",8716
3,2008,Mauritius,F,"9,990,370,016",8716
2,2008,Mauritius,F,"9,990,370,016",8716
3,2008,Mauritius,F,"9,990,370,016",8716
1,2008,Mauritius,F,"9,990,370,016",8716
46,2009,Mauritius,M,"9,128,843,109",7873
20,2009,Mauritius,M,"9,128,843,109",7873
16,2009,Mauritius,M,"9,128,843,109",7873
8,2009,Mauritius,M,"9,128,843,109",7873
1,2009,Mauritius,M,"9,128,843,109",7873
7,2009,Mauritius,F,"9,128,843,109",7873
5,2009,Mauritius,F,"9,128,843,109",7873
1,2009,Mauritius,F,"9,128,843,109",7873
4,2009,Mauritius,F,"9,128,843,109",7873
3,2009,Mauritius,F,"9,128,843,109",7873
3,2009,Mauritius,F,"9,128,843,109",7873
1,2009,Mauritius,M,"9,128,843,109",7873
4,2010,Mauritius,M,"10,003,670,690",8587
18,2010,Mauritius,M,"10,003,670,690",8587
28,2010,Mauritius,M,"10,003,670,690",8587
15,2010,Mauritius,M,"10,003,670,690",8587
11,2010,Mauritius,M,"10,003,670,690",8587
9,2010,Mauritius,F,"10,003,670,690",8587
8,2010,Mauritius,F,"10,003,670,690",8587
3,2010,Mauritius,F,"10,003,670,690",8587
2,2010,Mauritius,F,"10,003,670,690",8587
28,2011,Mauritius,M,"11,518,393,367",9817
3,2011,Mauritius,M,"11,518,393,367",9817
40,2011,Mauritius,M,"11,518,393,367",9817
13,2011,Mauritius,M,"11,518,393,367",9817
11,2011,Mauritius,M,"11,518,393,367",9817
10,2011,Mauritius,F,"11,518,393,367",9817
5,2011,Mauritius,F,"11,518,393,367",9817
3,2011,Mauritius,F,"11,518,393,367",9817
4,2011,Mauritius,F,"11,518,393,367",9817
1,2011,Mauritius,F,"11,518,393,367",9817
26,2012,Mauritius,M,"11,668,685,524",9884
37,2012,Mauritius,M,"11,668,685,524",9884
14,2012,Mauritius,M,"11,668,685,524",9884
2,2012,Mauritius,M,"11,668,685,524",9884
10,2012,Mauritius,F,"11,668,685,524",9884
9,2012,Mauritius,M,"11,668,685,524",9884
6,2012,Mauritius,F,"11,668,685,524",9884
1,2012,Mauritius,F,"11,668,685,524",9884
5,2012,Mauritius,F,"11,668,685,524",9884
2,2012,Mauritius,F,"11,668,685,524",9884
2,2012,Mauritius,F,"11,668,685,524",9884
1,2012,Mauritius,M,"11,668,685,524",9884
19,2013,Mauritius,M,"12,129,642,296",10572
33,2013,Mauritius,M,"12,129,642,296",10572
17,2013,Mauritius,M,"12,129,642,296",10572
2,2013,Mauritius,M,"12,129,642,296",10572
12,2013,Mauritius,M,"12,129,642,296",10572
8,2013,Mauritius,F,"12,129,642,296",10572
2,2013,Mauritius,F,"12,129,642,296",10572
3,2013,Mauritius,F,"12,129,642,296",10572
1,2013,Mauritius,F,"12,129,642,296",10572
1,2013,Mauritius,F,"12,129,642,296",10572
24,2014,Mauritius,M,"12,803,445,934",11120
24,2014,Mauritius,M,"12,803,445,934",11120
41,2014,Mauritius,M,"12,803,445,934",11120
2,2014,Mauritius,F,"12,803,445,934",11120
7,2014,Mauritius,F,"12,803,445,934",11120
1,2014,Mauritius,M,"12,803,445,934",11120
6,2014,Mauritius,M,"12,803,445,934",11120
7,2014,Mauritius,F,"12,803,445,934",11120
3,2014,Mauritius,F,"12,803,445,934",11120
3,2014,Mauritius,F,"12,803,445,934",11120
2,2014,Mauritius,F,"12,803,445,934",11120
37,2015,Mauritius,M,"11,692,287,066",10125
16,2015,Mauritius,M,"11,692,287,066",10125
14,2015,Mauritius,M,"11,692,287,066",10125
2,2015,Mauritius,M,"11,692,287,066",10125
10,2015,Mauritius,F,"11,692,287,066",10125
9,2015,Mauritius,M,"11,692,287,066",10125
7,2015,Mauritius,F,"11,692,287,066",10125
4,2015,Mauritius,F,"11,692,287,066",10125
5,2015,Mauritius,F,"11,692,287,066",10125
17,2016,Mauritius,M,"12,232,463,656",10570
3,2016,Mauritius,M,"12,232,463,656",10570
18,2016,Mauritius,M,"12,232,463,656",10570
33,2016,Mauritius,M,"12,232,463,656",10570
12,2016,Mauritius,M,"12,232,463,656",10570
4,2016,Mauritius,F,"12,232,463,656",10570
3,2016,Mauritius,F,"12,232,463,656",10570
6,2016,Mauritius,F,"12,232,463,656",10570
2,2016,Mauritius,F,"12,232,463,656",10570
44,1985,Mexico,M,"184,472,557,415",2730
145,1985,Mexico,M,"184,472,557,415",2730
340,1985,Mexico,M,"184,472,557,415",2730
327,1985,Mexico,M,"184,472,557,415",2730
375,1985,Mexico,M,"184,472,557,415",2730
107,1985,Mexico,F,"184,472,557,415",2730
7,1985,Mexico,F,"184,472,557,415",2730
61,1985,Mexico,F,"184,472,557,415",2730
55,1985,Mexico,F,"184,472,557,415",2730
15,1985,Mexico,F,"184,472,557,415",2730
48,1985,Mexico,M,"184,472,557,415",2730
20,1985,Mexico,F,"184,472,557,415",2730
70,1986,Mexico,M,"129,440,993,789",1873
176,1986,Mexico,M,"129,440,993,789",1873
388,1986,Mexico,M,"129,440,993,789",1873
361,1986,Mexico,M,"129,440,993,789",1873
408,1986,Mexico,M,"129,440,993,789",1873
117,1986,Mexico,F,"129,440,993,789",1873
70,1986,Mexico,F,"129,440,993,789",1873
51,1986,Mexico,F,"129,440,993,789",1873
4,1986,Mexico,F,"129,440,993,789",1873
12,1986,Mexico,F,"129,440,993,789",1873
42,1986,Mexico,M,"129,440,993,789",1873
15,1986,Mexico,F,"129,440,993,789",1873
